1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.PercentQuerySucceeded	dataserver	0.0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.RequestFailedWithVersionConflictOnRetry	dataserver	0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.RequestFailedWithVersionConflict	dataserver	0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.AverageSendLatency	dataserver	0.0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.RequestFailed	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ImageCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsLoadWorkbookTotalHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.VisualModelCachePartialHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SessionsInFlight	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ExternalAbstractQueryCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.InProcessAbstractQueryCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ExternalQueryCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ImageCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsFullSharedHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.VisualModelCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.InProcessQueryCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SceneModelCacheHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.InProcessQueryCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsPossibleCandidateInserts	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.InProcessAbstractQueryCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ExternalQueryCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsFullPossibleCandidateHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsPartialPossibleCandidateHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsPartialSharedHits	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.RequestsCount	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ActiveSessions	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.VisualModelCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SceneModelCacheMisses	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.SharedSessionsTransitionsToPrivateSessionData	dataserver	0
1443783851273	WIN-1SOR7LVE87T	tableau.health.jmx:name=dataserver	PerformanceMetrics.ExternalAbstractQueryCacheMisses	dataserver	0
1443783851289	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.max	dataserver	514523136
1443783851289	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.used	dataserver	114765984
1443783851289	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.init	dataserver	251651840
1443783851289	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.committed	dataserver	241172480
1443783851291	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.used	dataserver	65721112
1443783851291	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.init	dataserver	24313856
1443783851291	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.committed	dataserver	65998848
1443783851291	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.max	dataserver	136314880
1443783851298	WIN-1SOR7LVE87T	java.lang:type=Runtime	Uptime	dataserver	174648162
1443783851311	WIN-1SOR7LVE87T	java.lang:name=ParNew,type=GarbageCollector	CollectionTime	vizportal	1065
1443783851316	WIN-1SOR7LVE87T	java.lang:name=ConcurrentMarkSweep,type=GarbageCollector	CollectionTime	vizportal	443
1443783851310	WIN-1SOR7LVE87T	java.lang:name=ParNew,type=GarbageCollector	CollectionCount	vizportal	159
1443783851314	WIN-1SOR7LVE87T	java.lang:name=ConcurrentMarkSweep,type=GarbageCollector	CollectionCount	vizportal	2
1443783851535	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getworkerprocessstatus	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851535	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getworkerprocessstatus	PerformanceMetrics.RequestsProcessed	vizportal	11
1443783851535	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getworkerprocessstatus	PerformanceMetrics.AverageRequestLatency	vizportal	90.6
1443783851478	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsitesamlenabled	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851478	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsitesamlenabled	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851478	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsitesamlenabled	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851762	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getviewableworkbookpublishers	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851762	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getviewableworkbookpublishers	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851762	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getviewableworkbookpublishers	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851513	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getfieldvalues	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851513	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getfieldvalues	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851513	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getfieldvalues	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851383	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesite	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851383	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesite	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851383	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesite	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851680	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.removetagsfromviews	PerformanceMetrics.AverageBatchSize	vizportal	0.0
1443783851680	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.removetagsfromviews	PerformanceMetrics.AverageBatchFailure	vizportal	0.0
